taxa,ids,rx,ry,A,psid
Clump,path3643,19.621002,21.686369,334.1934291,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Benthic Fish,path3108,11.359528,45.541378,406.3088998,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Buried actiniarian,path3213,14.45758,14.664117,166.5104147,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Buried actiniarian,path3610,21.892906,23.338665,401.3001333,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Krill,path3216,28.708626,10.946453,246.8173617,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Krill,path3612,14.251042,23.338665,261.2236609,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Ophiuroid traces,path3615,83.64743,79.929764,5251.10877,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Ophiuroid traces,path3617,58.036854,61.134911,2786.653869,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Notocrangon,path3321,11.15299,29.947847,262.3292997,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Ophiuroid - Ophionotus victoriae,path3426,125.36787,124.12865,12222.16552,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Ascidian - Pyura bouvetensis,path3429,16.109875,14.251042,180.313678,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Ascidian - Pyura bouvetensis,path3605,53.493046,32.219749,1353.659272,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Mysids,path3608,16.729485,11.772601,154.6838163,TIMER_2019_03_06 at 08_17_13 IMG_0857.svg
Ascidian - Pyura bouvetensis,path3937,32.129593,34.46629,869.7403992,TIMER_2019_03_06 at 08_23_13 IMG_0003.svg
Ascidian - Pyura bouvetensis,path3939,21.030279,18.693583,308.7645743,TIMER_2019_03_06 at 08_23_13 IMG_0003.svg
Krill,path3942,10.223053,26.287849,211.069531,TIMER_2019_03_06 at 08_23_13 IMG_0003.svg
Krill,path3944,45.565605,13.436012,480.8364758,TIMER_2019_03_06 at 08_23_13 IMG_0003.svg
Krill,path3946,33.768776,9.5006952,251.9768172,TIMER_2019_03_06 at 08_23_13 IMG_0003.svg
Krill,path4155,17.817322,48.778568,682.5922556,TIMER_2019_03_06 at 08_23_13 IMG_0003.svg
Krill,path4264,30.377071,13.7281,327.5263246,TIMER_2019_03_06 at 08_23_13 IMG_0003.svg
Krill,path4269,48.778568,23.366978,895.2028941,TIMER_2019_03_06 at 08_23_13 IMG_0003.svg
Krill,path4271,11.359528,31.187067,278.2432907,TIMER_2019_03_06 at 08_23_13 IMG_0003.svg
Krill,path4273,17.555632,9.0876217,125.3015923,TIMER_2019_03_06 at 08_23_13 IMG_0003.svg
dropstones,path865,29.565763,21.62929,502.2514928,TIMER_2019_03_06 at 08_23_13 IMG_0003.svg
dropstones,path983,94.180809,86.745476,6416.513798,TIMER_2019_03_06 at 08_23_13 IMG_0003.svg
Ophiuroid - Ophionotus victoriae,path4267,103.98305,121.21619,9899.495502,TIMER_2019_03_06 at 08_23_13 IMG_0003.svg
Ophiuroid traces,path4260,109.24062,112.16149,9623.162239,TIMER_2019_03_06 at 08_23_13 IMG_0003.svg
Ophiuroid traces,path4262,81.492332,100.478,6430.986666,TIMER_2019_03_06 at 08_23_13 IMG_0003.svg
Notocrangon,path4051,49.070652,26.872025,1035.647842,TIMER_2019_03_06 at 08_23_13 IMG_0003.svg
Notocrangon,path4553,65.427536,26.579937,1365.854361,TIMER_2019_03_06 at 08_32_38 IMG_0011.svg
Benthic Fish,path4874,40.308037,44.105167,1396.275124,TIMER_2019_03_06 at 08_32_38 IMG_0011.svg
Krill,path4658,31.54542,11.099315,274.9934644,TIMER_2019_03_06 at 08_32_38 IMG_0011.svg
Krill,path4660,8.7626171,41.476383,285.4464146,TIMER_2019_03_06 at 08_32_38 IMG_0011.svg
Krill,path4869,32.713768,13.143925,337.711246,TIMER_2019_03_06 at 08_32_38 IMG_0011.svg
Krill,path4871,43.228909,20.738192,704.1011399,TIMER_2019_03_06 at 08_32_38 IMG_0011.svg
Krill,path4983,12.267663,27.748285,267.3547257,TIMER_2019_03_06 at 08_32_38 IMG_0011.svg
Krill,path5093,28.916636,15.480623,351.581556,TIMER_2019_03_06 at 08_32_38 IMG_0011.svg
Krill,path5095,129.10255,51.115261,5182.929297,TIMER_2019_03_06 at 08_32_38 IMG_0011.svg
Krill,path5097,9.5539293,23.574116,176.891645,TIMER_2019_03_06 at 08_32_38 IMG_0011.svg
Krill,path5099,29.418325,10.14057,234.2988679,TIMER_2019_03_06 at 08_32_38 IMG_0011.svg
Krill,path5101,12.851838,34.46629,347.8961813,TIMER_2019_03_06 at 08_32_38 IMG_0011.svg
Ascidian - Pyura bouvetensis,path5088,51.407352,54.328224,2193.515074,TIMER_2019_03_06 at 08_32_38 IMG_0011.svg
Gorgonian - Primnoella,path5091,45.857693,63.382927,2282.834224,TIMER_2019_03_06 at 08_32_38 IMG_0011.svg
Pelagic Fish,path4876,23.074892,91.423302,1656.862472,TIMER_2019_03_06 at 08_32_38 IMG_0011.svg
Ophiuroid - Ophionotus victoriae,path4981,106.61184,103.39888,8657.87188,TIMER_2019_03_06 at 08_32_38 IMG_0011.svg
Mysids,path4765,7.3021808,22.198629,127.3117876,TIMER_2019_03_06 at 08_32_38 IMG_0011.svg
Gorgonian - Echinisis,path5352,28.089012,74.766342,1649.42464,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5355,23.545202,53.286507,985.3931857,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5357,67.744087,22.719055,1208.791892,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5359,18.175243,45.43811,648.6200449,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5361,21.066759,18.175243,300.7238234,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5363,55.76495,19.827538,868.4003491,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5365,19.827538,33.045898,514.6076408,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5367,14.044506,38.002781,419.1907862,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5369,25.197496,63.613354,1258.912543,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5371,14.870653,34.698193,405.2535047,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5373,11.15299,29.741306,260.520096,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5377,33.045898,11.15299,289.4667947,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5379,8.6745481,28.089012,191.3697125,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5381,116.48679,82.614738,7558.29936,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5383,11.450192,26.733921,240.417076,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5385,15.07719,19.00139,225.0068092,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5387,35.730877,13.424895,376.7423608,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5389,48.742695,18.175243,695.7923431,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5391,12.392211,22.925591,223.1306451,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5393,13.299461,28.789728,300.7194258,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5398,14.45758,26.436718,300.1877903,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5400,11.772601,26.436718,244.4386322,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5402,14.45758,27.469404,311.9138952,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5407,6.1961055,19.827538,96.48892682,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5409,29.328234,62.787205,1446.261898,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5411,43.166203,16.522949,560.1718653,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5413,37.383171,19.00139,557.8936144,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5415,13.218359,16.936022,175.8242742,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5530,13.424895,14.251042,150.261389,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5532,13.218359,27.056328,280.8900008,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5534,25.197496,13.011822,257.5048302,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Krill,path5944,22.512516,9.2941589,164.3327069,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
dropstones,path893,14.664117,19.827538,228.3571369,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
dropstones,path1195,46.67733,35.317802,1294.760837,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
dropstones,path1253,11.566064,17.349096,157.5985882,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Serpulids,path6100,12.598748,12.392211,122.6213435,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Notocrangon,path5405,16.109875,18.794853,237.805002,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Notocrangon,path5375,14.870653,37.589706,439.0245941,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Buried ophiuroid,path5521,46.470795,52.047287,1899.625891,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Buried ophiuroid,path5523,51.014603,46.264256,1853.659559,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Buried actiniarian,path5396,18.794853,16.109875,237.805002,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Buried actiniarian,path5525,14.251042,15.903338,178.0019626,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Hydroid - solitary,path5528,19.207928,21.066759,317.8104165,TIMER_2019_03_06 at 08_33_11 IMG_0014.svg
Serpulids,path6379,10.223053,9.6388779,77.39216084,TIMER_2019_03_06 at 08_46_51 IMG_0020.svg
Notocrangon,path6382,40.600124,19.569845,624.0287909,TIMER_2019_03_06 at 08_46_51 IMG_0020.svg
Notocrangon,path6486,8.1054201,18.109407,115.2841601,TIMER_2019_03_06 at 08_46_51 IMG_0020.svg
Notocrangon,path6593,16.283863,8.4705296,108.3322805,TIMER_2019_03_06 at 08_46_51 IMG_0020.svg
Mysids,path6596,5.6957006,17.37919,77.74394325,TIMER_2019_03_06 at 08_46_51 IMG_0020.svg
Mysids,path6915,18.547539,5.1115265,74.4606445,TIMER_2019_03_06 at 08_46_51 IMG_0020.svg
Clump,path7020,6.4259191,10.953271,55.28011883,TIMER_2019_03_06 at 08_46_51 IMG_0020.svg
Clump,path7022,7.8863549,18.547539,114.8821333,TIMER_2019_03_06 at 08_46_51 IMG_0020.svg
Clump,path7024,9.7849226,16.795015,129.070702,TIMER_2019_03_06 at 08_46_51 IMG_0020.svg
Clump,path7026,20.59215,16.21084,262.1785117,TIMER_2019_03_06 at 08_46_51 IMG_0020.svg
Clump,path7134,24.371347,20.240612,387.4298286,TIMER_2019_03_06 at 08_46_51 IMG_0020.svg
Hydroid - solitary,path7028,46.057716,15.07719,545.3969271,TIMER_2019_03_06 at 08_46_51 IMG_0020.svg
Buried actiniarian,path6701,21.46841,21.030279,354.5967873,TIMER_2019_03_06 at 08_46_51 IMG_0020.svg
Krill,path6591,11.31838,6.5719624,58.42103169,TIMER_2019_03_06 at 08_46_51 IMG_0020.svg
Krill,path6805,38.117382,93.613953,2802.551037,TIMER_2019_03_06 at 08_46_51 IMG_0020.svg
Ophiuroid traces,path6910,91.715385,93.029778,6701.22283,TIMER_2019_03_06 at 08_46_51 IMG_0020.svg
Buried ophiuroid,path6913,78.133339,79.885857,4902.258002,TIMER_2019_03_06 at 08_46_51 IMG_0020.svg
Ophiuroid - Ophionotus victoriae,path7382,100.18591,95.220428,7492.498383,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Ophiuroid - Ophionotus victoriae,path7384,59.293709,60.462055,2815.667727,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Gorgonian - Echinisis,path7387,19.569845,51.115261,785.6477118,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Notocrangon,path7492,8.0323982,16.648972,105.0322174,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Notocrangon,path7709,3.8701558,16.941059,51.49426753,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Ascidian - Pyura bouvetensis,path7597,25.922741,25.265545,514.3982387,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Ascidian - Pyura bouvetensis,path7813,8.3975077,8.5435514,56.3480289,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Ascidian - Pyura bouvetensis,path886,26.287849,18.255451,376.9098606,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Clump,path7816,27.237133,23.074892,493.6179566,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Clump,path7818,14.896448,10.953271,128.1493593,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Clump,path7933,33.872044,41.926983,1115.385254,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Clump,path882,37.387165,16.941059,497.45405,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Clump,path884,35.634644,26.287849,735.7281232,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Mysids,path7600,8.0323982,3.9431775,24.876051,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Mysids,path7822,11.617699,4.4921765,40.98895188,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Serpulids,path7927,5.4732265,5.4215922,23.30559259,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Serpulids,path7929,16.574583,16.213142,211.0569601,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Serpulids,path7931,8.2614746,7.8484006,50.92471599,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Krill,path7603,11.026293,40.381058,349.7011847,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Krill,path7605,30.377071,7.3752022,175.9582804,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Krill,path7820,13.734701,33.149166,357.5869798,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Krill,path7935,28.502085,13.218359,295.8993799,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Krill,path7937,27.882475,9.7072315,212.5771547,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Krill,path7939,7.8484006,24.784422,152.7741369,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Krill,path7941,18.175243,6.4026423,91.39645413,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Krill,path7943,27.056328,11.566064,245.778748,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Gorgonian - Primnoella,path8048,37.796242,35.111263,1042.28132,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Benthic Fish,path8051,50.911335,16.522949,660.6811697,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
Buried actiniarian,path8156,12.805285,11.772601,118.3999599,TIMER_2019_03_06 at 08_58_31 IMG_0089.svg
